objectid,filename,title,description,subject,creator,source,rightsstatement,type,latitude,longitude,format,date,location,identifier,language,rights
GIB001000007002,https://archive.org/download/GIB001000007002/GIB001000007002.jpg,"Round Twr(tower)
Xaxman[round tower] + Piddinghoe[round church ], Piddinghoe Norman Round Church","In package titled: Round Twr(tower)
Xaxman[round tower] + Piddinghoe[round church ]. Latitude: 50.809558. Longitude: 0.035519578.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.80956,0.03552,image/jpeg,,,,,
GIB001000008001,https://archive.org/download/GIB001000008001/GIB001000008001.jpg,"Carlisle Cat., Carlisle Cathedral. 764A9 Priors Room ceiling",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008002,https://archive.org/download/GIB001000008002/GIB001000008002.jpg,"Carlisle Cat., Carlisle Cathedral. 764B2 Painted panels on the back of Choir stalls: St Anthony",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008003,https://archive.org/download/GIB001000008003/GIB001000008003.jpg,"Carlisle Cat., Carlisle Cathedral. Ceiling Painting. Abbey - Deanery - Peletuk 1510-20 Prior Stenhouse. Simon Stenhus Sette Thys Roofe and Scallope Here",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008004,https://archive.org/download/GIB001000008004/GIB001000008004.jpg,"Carlisle Cat., Carlisle Cathedral. 7646 Detail of Choir Stalls",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008005,https://archive.org/download/GIB001000008005/GIB001000008005.jpg,"Carlisle Cat., Carlisle Cathedral. 7644 North Choir Aisle from Nave",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008006,https://archive.org/download/GIB001000008006/GIB001000008006.jpg,"Carlisle Cat., Carlisle Cathedral. 764B1 Altar and Triptych North Transept",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008007,https://archive.org/download/GIB001000008007/GIB001000008007.jpg,"Carlisle Cat., Carlisle Cathedral. 764A7 Carlisle Cathedral from SW [south west]",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008008,https://archive.org/download/GIB001000008008/GIB001000008008.jpg,"Carlisle Cat., Carlisle Cathedral. 764A8 Priors Room",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008009,https://archive.org/download/GIB001000008009/GIB001000008009.jpg,"Carlisle Cat., Carlisle Cathedral. 7645 Crossing and North Transept",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000008010,https://archive.org/download/GIB001000008010/GIB001000008010.jpg,"Carlisle Cat., Carlisle Cathedral. 764B3 East Window",In package titled: Carlisle Cat.. Latitude: 54.894743. Longitude: -2.938494. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.89474,-2.93849,image/jpeg,,,,,
GIB001000009001,https://archive.org/download/GIB001000009001/GIB001000009001.jpg,"Leverington CH. [church]
Twr [tower] +Font , Leverington Font","In package titled: Leverington CH. [church]
Twr [tower] +Font . Latitude: 52.681033. Longitude: 0.13603736.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.68103,0.136037,image/jpeg,,,,,
GIB001000009002,https://archive.org/download/GIB001000009002/GIB001000009002.jpg,"Leverington CH. [church]
Twr [tower] +Font , Leverington Ch. [Church]. Cambs","In package titled: Leverington CH. [church]
Twr [tower] +Font . Latitude: 52.681033. Longitude: 0.13603736.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.68103,0.136037,image/jpeg,,,,,
GIB001000009003,https://archive.org/download/GIB001000009003/GIB001000009003.jpg,"Leverington CH. [church]
Twr [tower] +Font , Leverington Ch. [Church]. Cambs","In package titled: Leverington CH. [church]
Twr [tower] +Font . Latitude: 52.681033. Longitude: 0.13603736.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.68103,0.136037,image/jpeg,,,,,
GIB001000010001,https://archive.org/download/GIB001000010001/GIB001000010001.jpg,"Holyrood Abbey , Fortrose, Holyrood E.E. [Early English] frontage","In package titled: Holyrood Abbey , Fortrose. Latitude: 55.953154. Longitude: -3.1714413.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,55.95315,-3.17144,image/jpeg,,,,,
GIB001000010002,https://archive.org/download/GIB001000010002/GIB001000010002.jpg,"Holyrood Abbey , Fortrose, Holyrood Abbey Ribbed Vault","In package titled: Holyrood Abbey , Fortrose. Latitude: 55.953154. Longitude: -3.1714413.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,55.95315,-3.17144,image/jpeg,,,,,
GIB001000010003,https://archive.org/download/GIB001000010003/GIB001000010003.jpg,"Holyrood Abbey , Fortrose, 14 Mouldings. Fortrose Cath. [Cathedral]","In package titled: Holyrood Abbey , Fortrose. Latitude: 57.581213. Longitude: -4.1306475.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,57.58121,-4.13065,image/jpeg,,,,,
GIB001000010004,https://archive.org/download/GIB001000010004/GIB001000010004.jpg,"Holyrood Abbey , Fortrose, Holyrood Abbey Side Aisle C13","In package titled: Holyrood Abbey , Fortrose. Latitude: 55.953154. Longitude: -3.1714413.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,55.95315,-3.17144,image/jpeg,,,,,
GIB001000010005,https://archive.org/download/GIB001000010005/GIB001000010005.jpg,"Holyrood Abbey , Fortrose, Holyrood Abbey Transitional Blind Arcade","In package titled: Holyrood Abbey , Fortrose. Latitude: 55.953154. Longitude: -3.1714413.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,55.95315,-3.17144,image/jpeg,,,,,
GIB001000010006,https://archive.org/download/GIB001000010006/GIB001000010006.jpg,"Holyrood Abbey , Fortrose, Holyrood Abbey West Door E.E [Ealy English] late C13","In package titled: Holyrood Abbey , Fortrose. Latitude: 55.953154. Longitude: -3.1714413.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,55.95315,-3.17144,image/jpeg,,,,,
GIB001000011001,https://archive.org/download/GIB001000011001/GIB001000011001.jpg,"Stebbing, Stebbing Pisc + Sed [piscina + Sedilia ]",In package titled: Stebbing. Latitude: 51.892257. Longitude: 0.41299734.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.89226,0.412997,image/jpeg,,,,,
GIB001000011002,https://archive.org/download/GIB001000011002/GIB001000011002.jpg,"Stebbing, Stebbing Screen",In package titled: Stebbing. Latitude: 51.892257. Longitude: 0.41299734.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.89226,0.412997,image/jpeg,,,,,
GIB001000012001,https://archive.org/download/GIB001000012001/GIB001000012001.jpg,"St Mary Luton, Luton-St Mary. Dec [Decorated] Font Screen. Canopy Octagon",In package titled: St Mary Luton. Latitude: 51.878702. Longitude: -0.41037507.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.8787,-0.41038,image/jpeg,,,,,
GIB001000012002,https://archive.org/download/GIB001000012002/GIB001000012002.jpg,"St Mary Luton, Luton St Marys. EE [Early English] Caps [Capitals]",In package titled: St Mary Luton. Latitude: 51.878702. Longitude: -0.41037507.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.8787,-0.41038,image/jpeg,,,,,
GIB001000012003,https://archive.org/download/GIB001000012003/GIB001000012003.jpg,"St Mary Luton, Luton St Marys. S. Door [South Door]",In package titled: St Mary Luton. Latitude: 51.878702. Longitude: -0.41037507.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.8787,-0.41038,image/jpeg,,,,,
GIB001000013001,https://archive.org/download/GIB001000013001/GIB001000013001.jpg,"S [South] Newington Swanton Murley , South Newington St Peter Ad Vinula [Vincula] c.1330 - Martyrdom of Becket - Tom of Lancaster",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013002,https://archive.org/download/GIB001000013002/GIB001000013002.jpg,"S [South] Newington Swanton Murley , S.[South] Newington Passion Of Christ",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013003,https://archive.org/download/GIB001000013003/GIB001000013003.jpg,"S [South] Newington Swanton Murley , South Newington Church",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013004,https://archive.org/download/GIB001000013004/GIB001000013004.jpg,"S [South] Newington Swanton Murley , S [South] Newington Passion of Christ",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013005,https://archive.org/download/GIB001000013005/GIB001000013005.jpg,"S [South] Newington Swanton Murley , S [South] Newington Passion of Christ",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013006,https://archive.org/download/GIB001000013006/GIB001000013006.jpg,"S [South] Newington Swanton Murley , S [South] Newington CH [church] Virgin",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013007,https://archive.org/download/GIB001000013007/GIB001000013007.jpg,"S [South] Newington Swanton Murley , S [South] Newington C1330 St Marg [Margaret] + Dragon",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013008,https://archive.org/download/GIB001000013008/GIB001000013008.jpg,"S [South] Newington Swanton Murley , S [South] Newington Martyrdom of Becket",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013009,https://archive.org/download/GIB001000013009/GIB001000013009.jpg,"S [South] Newington Swanton Murley , S [South] Newington Virgin + Child 1330",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000013010,https://archive.org/download/GIB001000013010/GIB001000013010.jpg,"S [South] Newington Swanton Murley , S [South] Newington Oxon Thomas A Becket W  Paint [ wall painting?]",In package titled: S [South] Newington Swanton Murley . Latitude: 51.996817. Longitude: -1.4076338.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.99682,-1.40763,image/jpeg,,,,,
GIB001000014001,https://archive.org/download/GIB001000014001/GIB001000014001.jpg,"Cirencester
[Church of St John the Baptist] , Cirencester Church First half of C15. [15th Century]","In package titled: Cirencester
[Church of St John the Baptist] . Latitude: 51.717587. Longitude: -1.9678899.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.71759,-1.96789,image/jpeg,,,,,
GIB001000014002,https://archive.org/download/GIB001000014002/GIB001000014002.jpg,"Cirencester
[Church of St John the Baptist] , Cirencester C17 Doorway. [17th Century]","In package titled: Cirencester
[Church of St John the Baptist] . Latitude: 51.717587. Longitude: -1.9678899.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.71759,-1.96789,image/jpeg,,,,,
